,id,centroid,행정동,coordinates,인구수,장애등록인원,고령인구수,복지시설밀도,건물3유형,건물2유형,전동휠체어충전소,전동휠체어충전소_bin,Predictions,XGBoost Predictions,SVM Predictions,KNN Predictions,Random Forest Predictions,Decision Tree Predictions,AdaBoost Predictions,LightGBM Predictions,Gradient Boosting Predictions,scaled_Predictions,위도,경도
1248,1670,POINT (128.0407172164288 35.15228600141415),내동면,"[[128.037957729953, 35.150044025327915], [128.03798740577136, 35.154552433382364], [128.04347685456523, 35.15452793401615], [128.0434468759806, 35.150019530032125], [128.037957729953, 35.150044025327915]]",0.0,1.2125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15228600141415,128.0407172164288
1249,1671,POINT (127.9859043476105 35.16604385974539),대평면,"[[127.98314588035275, 35.16380063160511], [127.98317254618966, 35.16830906795345], [127.98866296660839, 35.168287044585945], [127.98863599778957, 35.16377861189604], [127.98314588035275, 35.16380063160511]]",30.0,2.740740741,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16604385974539,127.9859043476105
1250,1674,POINT (128.0901531722923 35.15656382036522),내동면,"[[128.08739219958437, 35.15432298625486], [128.08742460744088, 35.15883135280074], [128.09291429671305, 35.15880461079916], [128.0928815860368, 35.15429624869602], [128.08739219958437, 35.15432298625486]]",0.0,1.2125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15656382036522,128.0901531722923
1251,1677,POINT (128.102197289935 35.30077547883783),미천면,"[[128.09943104167738, 35.29853502458041], [128.0994642905953, 35.303043273669914], [128.10496369098632, 35.30301588914905], [128.10493013709265, 35.2985076446007], [128.09943104167738, 35.29853502458041]]",0.0,1.901639344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.30077547883783,128.102197289935
1252,1683,POINT (128.2331212694488 35.18283387527045),진성면,"[[128.23035552997774, 35.180596365331915], [128.23039586429164, 35.1851045825263], [128.23588716088375, 35.185071340955126], [128.23584652339295, 35.18056312928126], [128.23035552997774, 35.180596365331915]]",0.0,1.607594937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18283387527045,128.2331212694488
1253,1694,POINT (128.2445973059559 35.23686509441772),지수면,"[[128.24182939628759, 35.234627892970224], [128.2418704461899, 35.239136058221725], [128.247365367995, 35.239102251483835], [128.24732401411103, 35.23459409184283], [128.24182939628759, 35.234627892970224]]",0.0,1.37254902,0.0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1.0,35.23686509441772,128.2445973059559
1254,1718,POINT (128.3098175463197 35.1643115785827),이반성면,"[[128.30705037676677, 35.16207583254598], [128.30709491579339, 35.16658398233565], [128.3125848677273, 35.166547280106805], [128.3125400258221, 35.16203913641372], [128.30705037676677, 35.16207583254598]]",0.0,1.630952381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.1643115785827,128.3098175463197
1255,1721,POINT (128.2993234500558 35.21397402054825),사봉면,"[[128.29655485191293, 35.211738071555], [128.2965988926161, 35.216246195899025], [128.30209220041883, 35.21620992499056], [128.30204785609217, 35.211701806667676], [128.29655485191293, 35.211738071555]]",0.0,1.913793103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21397402054825,128.2993234500558
1256,1723,POINT (128.0801358910475 35.29186647151982),집현면,"[[128.077370550206, 35.28962550056967], [128.07740256498363, 35.29413377419413], [128.0829013846071, 35.29410739862062], [128.08286906498273, 35.289599129370494], [128.077370550206, 35.28962550056967]]",0.0,2.517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.29186647151982,128.0801358910475
1257,1724,POINT (128.0789186801489 35.12054970910901),금곡면,"[[128.0761592415376, 35.11830859096422], [128.07619098730302, 35.12281699335786], [128.08167827020094, 35.12279078367547], [128.08164622215003, 35.11828238563815], [128.0761592415376, 35.11830859096422]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.12054970910901,128.0789186801489
1258,1737,POINT (128.2937864051584 35.20950203480598),사봉면,"[[128.29101811058882, 35.20726595353377], [128.29106183795562, 35.21177408726834], [128.29655485191293, 35.211738071555], [128.2965108209879, 35.20722994379957], [128.29101811058882, 35.20726595353377]]",0.0,1.913793103,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,35.20950203480598,128.2937864051584
1259,1762,POINT (128.0405085882107 35.12072707637326),금곡면,"[[128.03775018364107, 35.11848507423127], [128.03777981336543, 35.12299350596326], [128.04326714420648, 35.12296903508075], [128.04323721218609, 35.118460607416104], [128.03775018364107, 35.11848507423127]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.12072707637326,128.0405085882107
1260,1783,POINT (128.074350745467 35.25131810042761),집현면,"[[128.0715869555965, 35.24907696762008], [128.07161860221666, 35.25358527609615], [128.07711468775, 35.25355918947069], [128.07708273689005, 35.24905088532326], [128.0715869555965, 35.24907696762008]]",0.0,2.517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.25131810042761,128.074350745467
1261,1786,POINT (128.3041502693629 35.14631551483138),이반성면,"[[128.30138387143361, 35.14407962248511], [128.30142806830602, 35.148587791968446], [128.3069168190113, 35.14855136271442], [128.30687231952695, 35.14404319928372], [128.30138387143361, 35.14407962248511]]",0.0,1.630952381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14631551483138,128.3041502693629
1262,1792,POINT (128.0075294717491 35.11185250505703),금곡면,"[[128.0047722632513, 35.10960973879786], [128.00480006681818, 35.11411820082503], [128.01028683159333, 35.114095228019245], [128.01025872585618, 35.10958676981086], [128.0047722632513, 35.10960973879786]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.11185250505703,128.0075294717491
1263,1795,POINT (127.996720443284 35.13894869547809),금곡면,"[[127.99396260555932, 35.13670569848283], [127.99398984104613, 35.141214147751825], [127.99947843255187, 35.141191649174985], [127.99945089448921, 35.13668320364468], [127.99396260555932, 35.13670569848283]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.13894869547809,127.996720443284
1264,1799,POINT (128.0736528792071 35.15213454136928),내동면,"[[128.0708925049278, 35.149893323811305], [128.0709239973215, 35.15440170682348], [128.0764134051595, 35.15437571531963], [128.07638161000858, 35.14986733662578], [128.0708925049278, 35.149893323811305]]",0.0,1.2125,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0.0,35.15213454136928,128.0736528792071
1265,1800,POINT (128.2383271081808 35.15124296634875),진성면,"[[128.23556231348155, 35.149005552286724], [128.23560288785524, 35.15351378777858], [128.24109205461116, 35.15348033618667], [128.2410511775334, 35.14897210625245], [128.23556231348155, 35.149005552286724]]",0.0,1.607594937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15124296634875,128.2383271081808
1266,1812,POINT (128.3482927185214 35.16855669171206),이반성면,"[[128.34552436785356, 35.166321842904026], [128.34557103734534, 35.17082994573456], [128.35106122108934, 35.170791495856605], [128.3510142486674, 35.16628339941254], [128.34552436785356, 35.166321842904026]]",0.0,1.630952381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16855669171206,128.3482927185214
1267,1824,POINT (128.1565708865472 35.22384927530918),금산면,"[[128.15380580788556, 35.22161002388454], [128.15384196971954, 35.226118283465034], [128.15933611744893, 35.22608848270332], [128.1592996518053, 35.2215802280694], [128.15380580788556, 35.22161002388454]]",0.0,6.915492958,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.22384927530918,128.1565708865472
1268,1826,POINT (128.0897629812072 35.10246320456827),금곡면,"[[128.08700386612216, 35.100222323542035], [128.08703618773416, 35.104730730724], [128.09252224760314, 35.104704042003554], [128.0924896239772, 35.10019563925855], [128.08700386612216, 35.100222323542035]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.10246320456827,128.0897629812072
1269,1839,POINT (128.265941102665 35.16910540483384),일반성면,"[[128.26317494989422, 35.16686864476833], [128.2632170751679, 35.17137683843759], [128.26870740730985, 35.17134212054378], [128.2686649790733, 35.16683393264118], [128.26317494989422, 35.16686864476833]]",0.0,3.188679245,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16910540483384,128.265941102665
1270,1850,POINT (128.2933481005034 35.16442055680419),일반성면,"[[128.29058137053664, 35.16218442863862], [128.29062500091447, 35.16669259647013], [128.29611498231972, 35.16665664051875], [128.2960710490568, 35.16214847865988], [128.29058137053664, 35.16218442863862]]",0.0,3.188679245,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16442055680419,128.2933481005034
1271,1862,POINT (128.0185312487712 35.11631451736478),금곡면,"[[128.0157735901264, 35.11407200688737], [128.01580200434168, 35.11858045785585], [128.0212890588002, 35.11855698449703], [128.02126034235027, 35.114048537430335], [128.0157735901264, 35.11407200688737]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.11631451736478,128.0185312487712
1272,1871,POINT (128.0297970647763 35.16135132012739),내동면,"[[128.02703756521652, 35.159109098723576], [128.02706664841176, 35.16361750802992], [128.0325567160598, 35.16359349807392], [128.03252732996086, 35.159085092756236], [128.02703756521652, 35.159109098723576]]",0.0,1.2125,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.16135132012739,128.0297970647763
1273,1879,POINT (128.134559744898 35.21945819570004),금산면,"[[128.1317954137726, 35.217218431878386], [128.13183035259098, 35.22172671422572], [128.13732422822207, 35.221697915580656], [128.13728898565444, 35.21718963801387], [128.1317954137726, 35.217218431878386]]",0.0,6.915492958,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21945819570004,128.134559744898
1274,1902,POINT (128.1518710433503 35.32305989151735),대곡면,"[[128.1491026746753, 35.32082060430915], [128.1491387082985, 35.325328794037155], [128.1546395650051, 35.32529913455778], [128.15460322608288, 35.32079094974675], [128.1491026746753, 35.32082060430915]]",0.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.32305989151735,128.1518710433503
1275,1908,POINT (128.2385308498943 35.17378408739968),진성면,"[[128.2357652754775, 35.17154669572424], [128.23580589492488, 35.17605491420424], [128.2412965762098, 35.17602143481508], [128.24125565372208, 35.171513221895744], [128.2357652754775, 35.17154669572424]]",0.0,1.607594937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.17378408739968,128.2385308498943
1276,1918,POINT (128.1789977526875 35.27782668682012),대곡면,"[[128.1762302077046, 35.27558799508027], [128.1762676844953, 35.280096193828136], [128.1817654503223, 35.28006533436092], [128.18172766891865, 35.27555714073186], [128.1762302077046, 35.27558799508027]]",0.0,2.068181818,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,35.27782668682012,128.1789977526875
1277,1923,POINT (128.0956427065213 35.15653695623319),가좌동,"[[128.0928815860368, 35.15429624869602], [128.09291429671305, 35.15880461079916], [128.09840397872063, 35.15877762007336], [128.09837096522622, 35.15426926245427], [128.0928815860368, 35.15429624869602]]",0.0,24.4516129,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.15653695623319,128.0956427065213
1278,1929,POINT (127.9423240508766 35.22933021374971),수곡면,"[[127.93956461082813, 35.227086023394406], [127.93958892824705, 35.23159444023173], [127.94508364311847, 35.231574360870994], [127.94505902176424, 35.2270659473665], [127.93956461082813, 35.227086023394406]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.22933021374971,127.9423240508766
1279,1939,POINT (128.1895728546778 35.22817422301264),대곡면,"[[128.18680673327302, 35.2259357389543], [128.18684472637355, 35.23044396483463], [128.19233912836776, 35.2304126629098], [128.19230083140104, 35.22590444222491], [128.18680673327302, 35.2259357389543]]",0.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.22817422301264,128.1895728546778
1280,1954,POINT (128.0130443422765 35.11633786459984),내동면,"[[128.01028683159333, 35.114095228019245], [128.01031494357258, 35.1186036828482], [128.01580200434168, 35.11858045785585], [128.0157735901264, 35.11407200688737], [128.01028683159333, 35.114095228019245]]",0.0,1.2125,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,35.11633786459984,128.0130443422765
1281,1966,POINT (127.9584276303753 35.16164240336757),수곡면,"[[127.95567006037702, 35.15939854096166], [127.95569520570058, 35.16390699835977], [127.9611853520692, 35.16388622258378], [127.96115990382462, 35.15937776863706], [127.95567006037702, 35.15939854096166]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,35.16164240336757,127.9584276303753
1282,1993,POINT (128.0026526980263 35.21106074004259),명석면,"[[127.99989223816236, 35.208817926454465], [127.99991987424237, 35.21332631788609], [128.00541330997274, 35.21330351019826], [128.00538537024136, 35.20879512255316], [127.99989223816236, 35.208817926454465]]",0.0,1.79245283,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21106074004259,128.0026526980263
1283,2000,POINT (128.1234688667807 35.20599040607375),초전동,"[[128.12070529858863, 35.20375037613374], [128.1207396070405, 35.20825867809666], [128.1262325870669, 35.208230392135356], [128.12619797506463, 35.20372209486869], [128.12070529858863, 35.20375037613374]]",0.0,10.35897436,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20599040607375,128.1234688667807
1284,2001,POINT (128.1117402426255 35.10686285809851),금곡면,"[[128.10898038346943, 35.10462248647438], [128.1090139205743, 35.10913087227366], [128.11450025313385, 35.10910318604239], [128.11446641395443, 35.104594804845654], [128.10898038346943, 35.10462248647438]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.10686285809851,128.1117402426255
1285,2007,POINT (128.0081740735032 35.21554619368308),명석면,"[[128.00541330997274, 35.21330351019826], [128.00544125590915, 35.21781189446016], [128.01093498915196, 35.21778883370775], [128.0109067394981, 35.21328045327419], [128.00541330997274, 35.21330351019826]]",0.0,1.79245283,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21554619368308,128.0081740735032
1286,2012,POINT (128.1882051076498 35.06587598286529),금곡면,"[[128.1854445852926, 35.06363734445887], [128.18548227588278, 35.06814569261176], [128.19096578108605, 35.06811457736844], [128.19092778904883, 35.06360623439078], [128.1854445852926, 35.06363734445887]]",0.0,1.632183908,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0.0,35.06587598286529,128.1882051076498
1287,2025,POINT (128.013610861337 35.20650624644492),명석면,"[[128.0108502590063, 35.20426368225639], [128.01087849611667, 35.208772069457005], [128.01637161572094, 35.2087487671669], [128.01634307502937, 35.20424038383516], [128.0108502590063, 35.20426368225639]]",0.0,1.79245283,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20650624644492,128.013610861337
1288,2046,POINT (128.216925044267 35.21449000390383),대곡면,"[[128.21415865360007, 35.212252143200104], [128.21419813969993, 35.21676035289701], [128.21969158712744, 35.21672782036503], [128.21965179737322, 35.21221961606873], [128.21415865360007, 35.212252143200104]]",0.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21449000390383,128.216925044267
1289,2048,POINT (128.2493464565175 35.15568379128028),진성면,"[[128.24658121228913, 35.15344663594426], [128.24662240121418, 35.157954856876344], [128.25211185251425, 35.15792090234393], [128.25207036082188, 35.153412687052715], [128.24658121228913, 35.15344663594426]]",0.0,1.607594937,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,35.15568379128028,128.2493464565175
1290,2055,POINT (128.293260556303 35.15540422028918),일반성면,"[[128.29049413884024, 35.15316808275], [128.29053774984595, 35.15767625739851], [128.29602712554825, 35.15764031339176], [128.29598321179193, 35.15313214471457], [128.29049413884024, 35.15316808275]]",0.0,3.188679245,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,35.15540422028918,128.293260556303
1291,2057,POINT (128.171791947784 35.0704765646788),금곡면,"[[128.16903171031643, 35.06823755106148], [128.16906850472427, 35.0727459111013], [128.17455233635835, 35.072715534447234], [128.17451524043102, 35.068207179459485], [128.16903171031643, 35.06823755106148]]",0.0,1.632183908,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.0704765646788,128.171791947784
1292,2077,POINT (127.9585035460124 35.17516775519473),수곡면,"[[127.95574551310256, 35.17292390302308], [127.95577067518343, 35.177432350287916], [127.96126173071875, 35.177411564155456], [127.961236265515, 35.17290312034316], [127.95574551310256, 35.17292390302308]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.17516775519473,127.9585035460124
1293,2083,POINT (128.1289616911876 35.20596199788465),금산면,"[[128.12619797506463, 35.20372209486869], [128.1262325870669, 35.208230392135356], [128.13172555940665, 35.208201857001626], [128.13169064385565, 35.20369356447258], [128.12619797506463, 35.20372209486869]]",0.0,6.915492958,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.20596199788465,128.1289616911876
1294,2087,POINT (128.2930418658214 35.13286331935415),일반성면,"[[128.29027622901205, 35.13062715838838], [128.29031979162477, 35.13513535007591], [128.29580765424586, 35.13509943591936], [128.2957637892184, 35.13059125019992], [128.29027622901205, 35.13062715838838]]",0.0,3.188679245,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.13286331935415,128.2930418658214
1295,2097,POINT (128.0958729199984 35.18809539226239),옥봉동,"[[128.093110713383, 35.18585471226157], [128.093143474945, 35.1903630506441], [128.0986352785634, 35.19033602851626], [128.09860221371218, 35.185827694621196], [128.093110713383, 35.18585471226157]]",0.0,54.75,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.18809539226239,128.0958729199984
1296,2098,POINT (128.3315472857101 35.14162213917914),이반성면,"[[128.32878031266603, 35.13938687876136], [128.32882601242727, 35.14389502098096], [128.33431441044823, 35.14385735503832], [128.3342684081533, 35.13934921907716], [128.32878031266603, 35.13938687876136]]",0.0,1.630952381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.14162213917914,128.3315472857101
1297,2105,POINT (128.0295342157015 35.12077551730396),금곡면,"[[128.026776106881, 35.11853326277271], [128.02680513200897, 35.1230417025155], [128.03229247594388, 35.12301772844183], [128.032263148517, 35.118509292683804], [128.026776106881, 35.11853326277271]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.12077551730396,128.0295342157015
1298,2110,POINT (127.958731596607 35.21574362823122),대평면,"[[127.95597217311068, 35.21349980677754], [127.95599738553013, 35.21800822363227], [127.9614911722023, 35.21798740641025], [127.96146565605359, 35.21347899301141], [127.95597217311068, 35.21349980677754]]",0.0,2.740740741,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,35.21574362823122,127.958731596607
