,id,행정동,coordinates,인구수,장애등록인원,고령인구수,복지시설밀도,건물3유형,건물2유형,전동휠체어충전소,전동휠체어충전소_bin,Predictions,XGBoost Predictions,SVM Predictions,KNN Predictions,Random Forest Predictions,Decision Tree Predictions,AdaBoost Predictions,LightGBM Predictions,Gradient Boosting Predictions,scaled_Predictions
293,393,진성면,"[[128.25751771496422, 35.14887027649989], [128.25755950014226, 35.153378489513344], [128.263048630183, 35.153344043327536], [128.263006542309, 35.148835836036945], [128.25751771496422, 35.14887027649989]]",13.0,1.607594937,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
292,391,사봉면,"[[128.30749621239082, 35.20715717693466], [128.30754085042594, 35.211665292607776], [128.3130338348468, 35.21162852937677], [128.31298889325996, 35.207120419806834], [128.30749621239082, 35.20715717693466]]",0.0,1.913793103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
180,237,금곡면,"[[127.95564492063677, 35.15489008018617], [127.95567006037702, 35.15939854096166], [127.96115990382462, 35.15937776863706], [127.96113446123061, 35.154869311312595], [127.95564492063677, 35.15489008018617]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
178,235,진성면,"[[128.25194594101106, 35.13988802075707], [128.25198740507233, 35.14439624625908], [128.2574759390638, 35.1443620600822], [128.25743417243885, 35.13985384026053], [128.25194594101106, 35.13988802075707]]",21.0,1.607594937,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
355,475,정촌면,"[[128.1200548834317, 35.11809199448597], [128.12008904743627, 35.122600360873086], [128.12557627151438, 35.122572164053466], [128.12554180523725, 35.11806380235293], [128.1200548834317, 35.11809199448597]]",99.0,4.276923077,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
177,234,미천면,"[[128.10503082113001, 35.31203236805996], [128.1050643973834, 35.31654060242212], [128.1105647056514, 35.316512954103835], [128.11053082422077, 35.312004724325774], [128.10503082113001, 35.31203236805996]]",7.0,1.901639344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,82,집현면,"[[128.10439428686476, 35.22637527023502], [128.10442772175705, 35.23088356908064], [128.10992224322752, 35.230856007775074], [128.1098885044426, 35.226347713504076], [128.10439428686476, 35.22637527023502]]",43.0,2.517241379,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
63,81,금곡면,"[[128.1585720368147, 35.13141442229406], [128.15860834086814, 35.135922744829664], [128.16409641713895, 35.13589279439367], [128.16405981062366, 35.13138447683523], [128.1585720368147, 35.13141442229406]]",47.0,4.13253012,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
62,79,충무공동,"[[128.12588681266496, 35.16314726680701], [128.1259213555634, 35.167655594603694], [128.13141159838958, 35.16762710209001], [128.13137675254842, 35.16311877902632], [128.12588681266496, 35.16314726680701]]",14.0,39.8,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
61,78,하촌동,"[[128.07682738526668, 35.21298433010234], [128.07685927941765, 35.217492661368304], [128.08235292584, 35.2174663600939], [128.08232072799078, 35.21295803319419], [128.07682738526668, 35.21298433010234]]",61.0,10.35897436,22.0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0
60,77,집현면,"[[128.093668650542, 35.26249600367133], [128.09370153601176, 35.26700428440742], [128.09919850586266, 35.266977185918016], [128.0991653159568, 35.2624689096777], [128.093668650542, 35.26249600367133]]",0.0,2.517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
59,76,명석면,"[[127.98920360253662, 35.25845498831529], [127.98923069741274, 35.26296334998371], [127.99472748999963, 35.2629410000028], [127.99470009072687, 35.25843264204262], [127.98920360253662, 35.25845498831529]]",15.0,1.79245283,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
58,75,명석면,"[[127.98909528317891, 35.240421507804825], [127.98912235399898, 35.24492988300758], [127.99461792940465, 35.24490754785715], [127.99459055445814, 35.24039917636099], [127.98909528317891, 35.240421507804825]]",82.0,1.79245283,40.0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0.0
57,74,하대동,"[[128.1096525426059, 35.19478955862938], [128.10968622898795, 35.19929787664345], [128.1151786171454, 35.19927009825687], [128.11514462734436, 35.1947617848553], [128.1096525426059, 35.19478955862938]]",3357.0,63.45454545,550.0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0
56,73,판문동,"[[128.04356683027234, 35.16805312566519], [128.04359683549737, 35.17256151611321], [128.04908748936506, 35.172536751603495], [128.0490571811062, 35.16802836526899], [128.04356683027234, 35.16805312566519]]",691.0,15.02857143,183.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0
55,72,미천면,"[[128.1434592812868, 35.30281719626042], [128.1434949778891, 35.30732540446102], [128.14899462180117, 35.30729601472533], [128.148958620169, 35.30278781139809], [128.1434592812868, 35.30281719626042]]",0.0,1.901639344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
54,70,집현면,"[[128.06584067864117, 35.21303617624694], [128.0658719653909, 35.21754451612131], [128.0713656259121, 35.21751871337779], [128.071334035461, 35.21301037778692], [128.06584067864117, 35.21303617624694]]",43.0,2.517241379,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
53,69,집현면,"[[128.07730654197397, 35.28060894314435], [128.07733854253667, 35.28511722355302], [128.08283675253426, 35.285090856727706], [128.08280444726014, 35.280582580692425], [128.07730654197397, 35.28060894314435]]",6.0,2.517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,68,금곡면,"[[128.20807880728387, 35.14466078721486], [128.20811785943476, 35.14916905327416], [128.2136067678585, 35.149136850305545], [128.21356741306087, 35.14462858959678], [128.20807880728387, 35.14466078721486]]",47.0,4.13253012,24.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,66,일반성면,"[[128.2903633639118, 35.13964353835605], [128.29040694587533, 35.14415172322857], [128.29589541352735, 35.14411579713387], [128.2958515290148, 35.139607618230755], [128.2903633639118, 35.13964353835605]]",13.0,3.188679245,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,65,금곡면,"[[128.1531922837025, 35.14496909152613], [128.15322830928397, 35.149477408818925], [128.1587173014112, 35.14944769207628], [128.15868097316465, 35.14493937972096], [128.1531922837025, 35.14496909152613]]",18.0,4.13253012,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
49,64,진성면,"[[128.2301539926997, 35.15805522832548], [128.23019428225638, 35.16256346253071], [128.23568406363688, 35.162530248556166], [128.23564347123968, 35.15802201986846], [128.2301539926997, 35.15805522832548]]",0.0,1.607594937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
48,61,내동면,"[[128.01583042486752, 35.123088905444305], [128.01585885170536, 35.12759734965256], [128.02134651083452, 35.12757386848893], [128.0213177816278, 35.1230654281833], [128.01583042486752, 35.123088905444305]]",10.0,1.2125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
47,60,이반성면,"[[128.3397101988813, 35.13480317781542], [128.33975649342685, 35.13931131089045], [128.34524456841945, 35.13927315420274], [128.34519797141192, 35.13476502746805], [128.3397101988813, 35.13480317781542]]",0.0,1.630952381,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,59,이반성면,"[[128.35106122108934, 35.170791495856605], [128.35110820394257, 35.17529958888431], [128.35659868025039, 35.17526088379077], [128.35655139440206, 35.170752797191554], [128.35106122108934, 35.170791495856605]]",33.0,1.630952381,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,83,내동면,"[[128.03240985079947, 35.14105143765711], [128.03243921080758, 35.14555985650575], [128.03792806072386, 35.14553561389038], [128.0378983980825, 35.14102719906997], [128.03240985079947, 35.14105143765711]]",12.0,1.2125,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
66,86,사봉면,"[[128.30191488217636, 35.19817743122731], [128.30195919697312, 35.202685559785856], [128.3074515842664, 35.202649057848966], [128.30740696605048, 35.19814093535095], [128.30191488217636, 35.19817743122731]]",0.0,1.913793103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
67,87,판문동,"[[128.04368689116095, 35.186086667149624], [128.04371692304986, 35.190595044058576], [128.04920878972598, 35.19057026309031], [128.04917845453394, 35.186061890296656], [128.04368689116095, 35.186086667149624]]",14.0,15.02857143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
78,101,금산면,"[[128.15933611744893, 35.22608848270332], [128.15937259119085, 35.2305967339401], [128.16486703469735, 35.2305666788589], [128.1648302570801, 35.226058432610635], [128.15933611744893, 35.22608848270332]]",120.0,6.915492958,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,114,상대동,"[[128.120499607788, 35.176700493120784], [128.1205338705595, 35.18120881543574], [128.12602503029407, 35.181180557644296], [128.12599046437626, 35.176672240022526], [128.120499607788, 35.176700493120784]]",24.0,56.0,9.0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0
85,111,집현면,"[[128.05537642069356, 35.28972848608024], [128.0554072160685, 35.29423677678753], [128.06090606372507, 35.29421140109634], [128.06087496349718, 35.28970311459758], [128.05537642069356, 35.28972848608024]]",8.0,2.517241379,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
84,110,금산면,"[[128.1482044296317, 35.20811475657738], [128.14824026377477, 35.21262303125009], [128.1537335083029, 35.21259349453454], [128.15369737055067, 35.20808522476545], [128.1482044296317, 35.20811475657738]]",24.0,6.915492958,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
83,109,금곡면,"[[128.14770358624148, 35.14499855474336], [128.14773930915604, 35.149506876932314], [128.15322830928397, 35.149477408818925], [128.1531922837025, 35.14496909152613], [128.14770358624148, 35.14499855474336]]",33.0,4.13253012,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
82,108,미천면,"[[128.13249566635065, 35.30738343369079], [128.13253076067997, 35.3118916481158], [128.1380307254801, 35.3118627537506], [128.13799532604972, 35.30735454411656], [128.13249566635065, 35.30738343369079]]",0.0,1.901639344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
81,106,대곡면,"[[128.15405910943207, 35.25316776961297], [128.15409532751883, 35.25767600541333], [128.15959160380584, 35.25764617001039], [128.15955508143682, 35.253137939160396], [128.15405910943207, 35.25316776961297]]",55.0,2.068181818,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
80,105,가좌동,"[[128.12025998130378, 35.14514214196976], [128.12029419085792, 35.149650488019944], [128.12578322998132, 35.149622263070164], [128.1257487177517, 35.145113921709594], [128.12025998130378, 35.14514214196976]]",8.0,24.4516129,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
79,102,명석면,"[[128.0055251309622, 35.231337026944765], [128.0055531017324, 35.23584539767198], [128.01104805051963, 35.23582232160208], [128.0110197757621, 35.23131395470487], [128.0055251309622, 35.231337026944765]]",10.0,1.79245283,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
77,100,일반성면,"[[128.26296446377972, 35.14432762534151], [128.263006542309, 35.148835836036945], [128.26849536030898, 35.14880114697023], [128.26845297915295, 35.14429294203833], [128.26296446377972, 35.14432762534151]]",41.0,3.188679245,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
68,88,미천면,"[[128.07196717923682, 35.30317644553734], [128.07199891029714, 35.307684713318345], [128.0774986519817, 35.307658574712356], [128.0774666158699, 35.303150311265654], [128.07196717923682, 35.30317644553734]]",0.0,1.901639344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
76,98,진성면,"[[128.23007344042094, 35.149038749710485], [128.23011371208855, 35.15354699071867], [128.23560288785524, 35.15351378777858], [128.23556231348155, 35.149005552286724], [128.23007344042094, 35.149038749710485]]",0.0,1.607594937,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,97,금산면,"[[128.15351680210955, 35.18554382498663], [128.15355289976102, 35.19005211173286], [128.15904461890054, 35.19002235052884], [128.15900821797857, 35.18551406872491], [128.15351680210955, 35.18554382498663]]",34.0,6.915492958,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,96,금곡면,"[[127.98309256644032, 35.154783748770164], [127.98311922043673, 35.159292191877284], [127.98860903495896, 35.15927017582626], [127.98858207811516, 35.15476173637677], [127.98309256644032, 35.154783748770164]]",0.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,94,일반성면,"[[128.27385614598407, 35.135241601702496], [128.2738988108127, 35.13974980764113], [128.2793870047436, 35.13971463306265], [128.2793440374267, 35.13520643296889], [128.27385614598407, 35.135241601702496]]",7.0,3.188679245,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
72,93,이반성면,"[[128.32370114518585, 35.17999750303244], [128.32374663322602, 35.184505620756205], [128.3292377672438, 35.184468147374176], [128.32919197606262, 35.17996003587361], [128.32370114518585, 35.17999750303244]]",23.0,1.630952381,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,92,대곡면,"[[128.14856312938588, 35.25319735048502], [128.14859904318863, 35.257705591194316], [128.15409532751883, 35.25767600541333], [128.15405910943207, 35.25316776961297], [128.14856312938588, 35.25319735048502]]",8.0,2.068181818,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,91,사봉면,"[[128.26325920979664, 35.17588502870102], [128.2633013537825, 35.18039321555843], [128.26879229205204, 35.18035848612941], [128.26874984496874, 35.175850305039916], [128.26325920979664, 35.17588502870102]]",14.0,1.913793103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
69,90,금곡면,"[[128.16391346582427, 35.11335117266768], [128.16395003983845, 35.117859503799245], [128.16943689854222, 35.11782932493084], [128.16940002233653, 35.11332099881555], [128.16391346582427, 35.11335117266768]]",12.0,1.632183908,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,58,상봉동,"[[128.07676361820796, 35.20396765740371], [128.07679549819733, 35.208475995447415], [128.08228853729057, 35.20844970290505], [128.08225635373776, 35.20394136922667], [128.07676361820796, 35.20396765740371]]",14.0,56.55555556,8.0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0.0
44,57,미천면,"[[128.1323553669351, 35.289350542013274], [128.13239043010717, 35.293858770028905], [128.1378891749094, 35.29382989482442], [128.13785380690712, 35.289321671597676], [128.1323553669351, 35.289350542013274]]",20.0,1.901639344,11.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0
43,56,명석면,"[[128.0276496706127, 35.253784983517505], [128.02767888974762, 35.25829332174522], [128.03317533393357, 35.2582692279274], [128.03314581047928, 35.25376089369743], [128.0276496706127, 35.253784983517505]]",43.0,1.79245283,20.0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0
11,15,금곡면,"[[128.15878998210988, 35.158464306605254], [128.1588263345656, 35.162972608778524], [128.16431622701822, 35.16294262846823], [128.1642795716975, 35.15843433127535], [128.15878998210988, 35.158464306605254]]",0.0,4.13253012,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,24,미천면,"[[128.1267179629738, 35.271346197495454], [128.12675269045482, 35.27585444384396], [128.13225022412203, 35.27582583758415], [128.13221519207963, 35.271317595980996], [128.1267179629738, 35.271346197495454]]",40.0,1.901639344,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,23,금산면,"[[128.16486703469735, 35.2305666788589], [128.16490382048215, 35.235074921709305], [128.1703985597622, 35.235044612226496], [128.1703614700364, 35.23053637440653], [128.16486703469735, 35.2305666788589]]",22.0,6.915492958,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,22,금곡면,"[[128.20193276611272, 35.068051603249124], [128.20197136961008, 35.072559932357976], [128.20745515080802, 35.072528068184994], [128.20741624580225, 35.068019744375604], [128.20193276611272, 35.068051603249124]]",16.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
16,21,일반성면,"[[128.28513500981995, 35.16672830365946], [128.28517834693258, 35.171236474014115], [128.29066864098158, 35.17120076089282], [128.29062500091447, 35.16669259647013], [128.28513500981995, 35.16672830365946]]",229.0,3.188679245,53.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0
15,20,정촌면,"[[128.14748941525994, 35.117948550372724], [128.14752509061017, 35.12245689291411], [128.15301227574437, 35.12242745416977], [128.15297629813023, 35.117919116521364], [128.14748941525994, 35.117948550372724]]",14.0,4.276923077,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,19,집현면,"[[128.08251402237653, 35.24000794374432], [128.08254626315298, 35.24451625030342], [128.0880417260217, 35.24448967330925], [128.0880091811437, 35.23998137116067], [128.08251402237653, 35.24000794374432]]",39.0,2.517241379,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,18,지수면,"[[128.21447478803822, 35.24831772549835], [128.21451434434397, 35.252825907970916], [128.22001022343463, 35.252793332212924], [128.21997036293473, 35.24828515514565], [128.21447478803822, 35.24831772549835]]",23.0,1.37254902,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,16,호탄동,"[[128.1093833206731, 35.15872289245342], [128.10941694726526, 35.16323123759088], [128.11490690995615, 35.163203496090404], [128.11487298048345, 35.15869515556146], [128.1093833206731, 35.15872289245342]]",3885.0,24.4516129,862.0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0
10,14,칠암동,"[[128.09304521207994, 35.17683802532898], [128.09307795909518, 35.181346370489806], [128.09856915620253, 35.18131935733641], [128.09853610603278, 35.17681101666209], [128.09304521207994, 35.17683802532898]]",1373.0,48.47058824,328.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
21,27,금곡면,"[[128.1855576821771, 35.07716237873828], [128.1855953978849, 35.08167071671151], [128.19107980783113, 35.08163958593919], [128.19104179047534, 35.07713125314286], [128.1855576821771, 35.07716237873828]]",0.0,1.632183908,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,11,대평면,"[[127.96672701227317, 35.172882088792264], [127.96675278059854, 35.1773905291107], [127.97224382475542, 35.17736924515445], [127.97221775330969, 35.17286080837121], [127.96672701227317, 35.172882088792264]]",9.0,2.740740741,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8,10,이반성면,"[[128.33449852181045, 35.16188986474993], [128.33454457520781, 35.16639798364356], [128.34003447667794, 35.1663600376482], [128.33998812041307, 35.161851925057725], [128.33449852181045, 35.16188986474993]]",42.0,1.630952381,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,9,대곡면,"[[128.16527212794085, 35.2801571632885], [128.16530900368758, 35.28466536874969], [128.17080709077658, 35.28463500389578], [128.1707699103456, 35.28012680347107], [128.16527212794085, 35.2801571632885]]",13.0,2.068181818,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,8,수곡면,"[[127.91733313373523, 35.17757088360209], [127.91735617903933, 35.18207935050133], [127.92284757547716, 35.18206030361421], [127.92282422697457, 35.17755183987842], [127.91733313373523, 35.17757088360209]]",9.0,0.932773109,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,6,주약동,"[[128.09301247233572, 35.172329676779334], [128.09304521207994, 35.17683802532898], [128.09853610603278, 35.17681101666209], [128.09850306320132, 35.172302672598434], [128.09301247233572, 35.172329676779334]]",1732.0,48.47058824,318.0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0.0
4,4,대평면,"[[127.96667549278597, 35.163865198019465], [127.96670124966938, 35.16837364509511], [127.97219168765285, 35.1683523682089], [127.97216562778367, 35.163843924667695], [127.96667549278597, 35.163865198019465]]",0.0,2.740740741,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3,3,사봉면,"[[128.3184363290601, 35.20257530671146], [128.31848156415103, 35.20708341355072], [128.32397422499665, 35.207046158167785], [128.32392868642577, 35.20253805751376], [128.3184363290601, 35.20257530671146]]",20.0,1.913793103,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2,2,명석면,"[[128.0329098587104, 35.21769409794043], [128.0329393297637, 35.222202459261354], [128.0384333347407, 35.22217814809913], [128.0384035599096, 35.217669790813886], [128.0329098587104, 35.21769409794043]]",36.0,1.79245283,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
